"","Date","Country","TotalLoadValue"
"715",2016-11-14,"Austria",825324.8
"716",2016-11-15,"Austria",822208.8
"717",2016-11-16,"Austria",808344.4
"718",2016-11-17,"Austria",797585.6
"719",2016-11-18,"Austria",772170.8
"720",2016-11-19,"Austria",682076.8
"721",2016-11-20,"Austria",625104
"722",2016-11-21,"Austria",760858
"723",2016-11-22,"Austria",770834.8
"724",2016-11-23,"Austria",780743.6
"725",2016-11-24,"Austria",780796
"726",2016-11-25,"Austria",771378.4
"727",2016-11-26,"Austria",668057.6
"728",2016-11-27,"Austria",627116
"729",2016-11-28,"Austria",831534.4
"730",2016-11-29,"Austria",859274.4
"731",2016-11-30,"Austria",840972
"732",2016-12-01,"Austria",825965.2
"733",2016-12-02,"Austria",810349.6
"734",2016-12-03,"Austria",719224.8
"735",2016-12-04,"Austria",684114
"736",2016-12-05,"Austria",842401.6
"737",2016-12-06,"Austria",846080.8
"738",2016-12-07,"Austria",841948.8
"739",2016-12-08,"Austria",711484.8
"740",2016-12-09,"Austria",758522.8
"741",2016-12-10,"Austria",686796
"742",2016-12-11,"Austria",655233.2
"743",2016-12-12,"Austria",817114.8
"744",2016-12-13,"Austria",836764.8
"745",2016-12-14,"Austria",823347.2
"746",2016-12-15,"Austria",833707.6
"747",2016-12-16,"Austria",834687.2
"748",2016-12-17,"Austria",737443.2
"749",2016-12-18,"Austria",685332.4
"750",2016-12-19,"Austria",841729.2
"751",2016-12-20,"Austria",855368.4
"752",2016-12-21,"Austria",839622.8
"753",2016-12-22,"Austria",824398.4
"754",2016-12-23,"Austria",765005.6
"755",2016-12-24,"Austria",653438
"756",2016-12-25,"Austria",614665.6
"757",2016-12-26,"Austria",613926.4
"758",2016-12-27,"Austria",700306.8
"759",2016-12-28,"Austria",707476
"760",2016-12-29,"Austria",728160.4
"761",2016-12-30,"Austria",724254.8
"762",2016-12-31,"Austria",667804.4
"763",2017-01-01,"Austria",639082.8
"764",2017-01-02,"Austria",769478
"765",2017-01-03,"Austria",793025.2
"766",2017-01-04,"Austria",804230
"767",2017-01-05,"Austria",799637.6
"768",2017-01-06,"Austria",736100
"769",2017-01-07,"Austria",756160.8
"770",2017-01-08,"Austria",716606.4
"771",2017-01-09,"Austria",850755.6
"772",2017-01-10,"Austria",879382.4
"773",2017-01-11,"Austria",887168.8
"774",2017-01-12,"Austria",856674.8
"775",2017-01-13,"Austria",855955.6
"776",2017-01-14,"Austria",756811.2
"777",2017-01-15,"Austria",702776.8
"778",2017-01-16,"Austria",854480.4
"779",2017-01-17,"Austria",878474.4
"780",2017-01-18,"Austria",883096.4
"781",2017-01-19,"Austria",885672
"782",2017-01-20,"Austria",874787.6
"783",2017-01-21,"Austria",785260
"784",2017-01-22,"Austria",728836.8
"785",2017-01-23,"Austria",871355.6
"786",2017-01-24,"Austria",894233.2
"787",2017-01-25,"Austria",888179.2
"788",2017-01-26,"Austria",883476.4
"789",2017-01-27,"Austria",866354
"790",2017-01-28,"Austria",774888
"791",2017-01-29,"Austria",732222.4
"792",2017-01-30,"Austria",885502
"793",2017-01-31,"Austria",884113.2
"794",2017-02-01,"Austria",873072
"795",2017-02-02,"Austria",862049.2
"796",2017-02-03,"Austria",831908.8
"797",2017-02-04,"Austria",717776.4
"798",2017-02-05,"Austria",660703.6
"799",2017-02-06,"Austria",829383.2
"800",2017-02-07,"Austria",820215.6
"801",2017-02-08,"Austria",838500
"802",2017-02-09,"Austria",847977.6
"803",2017-02-10,"Austria",830876.8
"804",2017-02-11,"Austria",734077.6
"805",2017-02-12,"Austria",689969.2
"806",2017-02-13,"Austria",819648
"807",2017-02-14,"Austria",822048.8
"808",2017-02-15,"Austria",816408
"809",2017-02-16,"Austria",812207.6
"810",2017-02-17,"Austria",817841.6
"811",2017-02-18,"Austria",712875.2
"812",2017-02-19,"Austria",662166.8
"813",2017-02-20,"Austria",798405.6
"814",2017-02-21,"Austria",803284.4
"815",2017-02-22,"Austria",795086.8
"816",2017-02-23,"Austria",775578.8
"817",2017-02-24,"Austria",784430.4
"818",2017-02-25,"Austria",679992.4
"819",2017-02-26,"Austria",649068.4
"820",2017-02-27,"Austria",774867.6
"821",2017-02-28,"Austria",787875.2
"822",2017-03-01,"Austria",789600
"823",2017-03-02,"Austria",792947.2
"824",2017-03-03,"Austria",762022.4
"825",2017-03-04,"Austria",644016.8
"826",2017-03-05,"Austria",610513.6
"827",2017-03-06,"Austria",763494.8
"828",2017-03-07,"Austria",784468
"829",2017-03-08,"Austria",775248.8
"830",2017-03-09,"Austria",778934.4
"831",2017-03-10,"Austria",770197.6
"832",2017-03-11,"Austria",656924
"833",2017-03-12,"Austria",613084.4
"834",2017-03-13,"Austria",753136.4
"835",2017-03-14,"Austria",768088
"836",2017-03-15,"Austria",762065.2
"837",2017-03-16,"Austria",743328
"838",2017-03-17,"Austria",723444.8
"839",2017-03-18,"Austria",656130.4
"840",2017-03-19,"Austria",598994.8
"841",2017-03-20,"Austria",717484.8
"842",2017-03-21,"Austria",721750.8
"843",2017-03-22,"Austria",745718
"844",2017-03-23,"Austria",737629.6
"845",2017-03-24,"Austria",729863.2
"846",2017-03-25,"Austria",616694
"847",2017-03-26,"Austria",573028
"848",2017-03-27,"Austria",711389.2
"849",2017-03-28,"Austria",715983.6
"850",2017-03-29,"Austria",713929.6
"851",2017-03-30,"Austria",713873.6
"852",2017-03-31,"Austria",681281.6
"853",2017-04-01,"Austria",588450.4
"854",2017-04-02,"Austria",536827.2
"855",2017-04-03,"Austria",689790.8
"856",2017-04-04,"Austria",710353.2
"857",2017-04-05,"Austria",721910
"858",2017-04-06,"Austria",734286
"859",2017-04-07,"Austria",720159.2
"860",2017-04-08,"Austria",599410.8
"861",2017-04-09,"Austria",544011.2
"862",2017-04-10,"Austria",680035.6
"863",2017-04-11,"Austria",703911.6
"864",2017-04-12,"Austria",705921.2
"865",2017-04-13,"Austria",717622.8
"866",2017-04-14,"Austria",676193.2
"867",2017-04-15,"Austria",581548
"868",2017-04-16,"Austria",533242.8
"869",2017-04-17,"Austria",555436
"870",2017-04-18,"Austria",718163.6
"871",2017-04-19,"Austria",759949.2
"872",2017-04-20,"Austria",753637.2
"873",2017-04-21,"Austria",720850
"874",2017-04-22,"Austria",622992.8
"875",2017-04-23,"Austria",564169.2
"876",2017-04-24,"Austria",689880.8
"877",2017-04-25,"Austria",689089.2
"878",2017-04-26,"Austria",713888.8
"879",2017-04-27,"Austria",738332
"880",2017-04-28,"Austria",733478.4
"881",2017-04-29,"Austria",596304.8
"882",2017-04-30,"Austria",531358.4
"883",2017-05-01,"Austria",544705.2
"884",2017-05-02,"Austria",681027.6
"885",2017-05-03,"Austria",704288.4
"886",2017-05-04,"Austria",696076.8
"887",2017-05-05,"Austria",690936.8
"888",2017-05-06,"Austria",571082
"889",2017-05-07,"Austria",540409.2
"890",2017-05-08,"Austria",688935.6
"891",2017-05-09,"Austria",705776
"892",2017-05-10,"Austria",682242
"893",2017-05-11,"Austria",676439.6
"894",2017-05-12,"Austria",666176
"895",2017-05-13,"Austria",569564.4
"896",2017-05-14,"Austria",516977.2
"897",2017-05-15,"Austria",672905.2
"898",2017-05-16,"Austria",672718
"899",2017-05-17,"Austria",664992.8
"900",2017-05-18,"Austria",673897.6
"901",2017-05-19,"Austria",661951.2
"902",2017-05-20,"Austria",567759.6
"903",2017-05-21,"Austria",520096.4
"904",2017-05-22,"Austria",654157.2
"905",2017-05-23,"Austria",668324.4
"906",2017-05-24,"Austria",677748.4
"907",2017-05-25,"Austria",539763.6
"908",2017-05-26,"Austria",599566
"909",2017-05-27,"Austria",546717.2
"910",2017-05-28,"Austria",503143.2
"911",2017-05-29,"Austria",655992
"912",2017-05-30,"Austria",681218.4
"913",2017-05-31,"Austria",687564.4
"914",2017-06-01,"Austria",680161.6
"915",2017-06-02,"Austria",666723.2
"916",2017-06-03,"Austria",557204
"917",2017-06-04,"Austria",513761.2
"918",2017-06-05,"Austria",518238
"919",2017-06-06,"Austria",682948.8
"920",2017-06-07,"Austria",678712
"921",2017-06-08,"Austria",666697.2
"922",2017-06-09,"Austria",662772
"923",2017-06-10,"Austria",560633.6
"924",2017-06-11,"Austria",512747.2
"925",2017-06-12,"Austria",690218.8
"926",2017-06-13,"Austria",693046.8
"927",2017-06-14,"Austria",685389.6
"928",2017-06-15,"Austria",548629.6
"929",2017-06-16,"Austria",630793.2
"930",2017-06-17,"Austria",547161.2
"931",2017-06-18,"Austria",506136.4
"932",2017-06-19,"Austria",668318.8
"933",2017-06-20,"Austria",692417.6
"934",2017-06-21,"Austria",707756.8
"935",2017-06-22,"Austria",706004
"936",2017-06-23,"Austria",700043.6
"937",2017-06-24,"Austria",590250
"938",2017-06-25,"Austria",547167.6
"939",2017-06-26,"Austria",686864
"940",2017-06-27,"Austria",708867.2
"941",2017-06-28,"Austria",715715.6
"942",2017-06-29,"Austria",710134.8
"943",2017-06-30,"Austria",676332
"944",2017-07-01,"Austria",577267.2
"945",2017-07-02,"Austria",533452.4
"946",2017-07-03,"Austria",679211.2
"947",2017-07-04,"Austria",688675.2
"948",2017-07-05,"Austria",694594
"949",2017-07-06,"Austria",693671.6
"950",2017-07-07,"Austria",686080
"951",2017-07-08,"Austria",588170.8
"952",2017-07-09,"Austria",541534.8
"953",2017-07-10,"Austria",693874.4
"954",2017-07-11,"Austria",693975.2
"955",2017-07-12,"Austria",695711.6
"956",2017-07-13,"Austria",671386.4
"957",2017-07-14,"Austria",658662
"958",2017-07-15,"Austria",557974.8
"959",2017-07-16,"Austria",506272.4
"960",2017-07-17,"Austria",652281.6
"961",2017-07-18,"Austria",674970
"962",2017-07-19,"Austria",681586.4
"963",2017-07-20,"Austria",685808.4
"964",2017-07-21,"Austria",661686
"965",2017-07-22,"Austria",568675.6
"966",2017-07-23,"Austria",521798
"967",2017-07-24,"Austria",666127.2
"968",2017-07-25,"Austria",643198
"969",2017-07-26,"Austria",651604.4
"970",2017-07-27,"Austria",650190
"971",2017-07-28,"Austria",637442
"972",2017-07-29,"Austria",545446.8
"973",2017-07-30,"Austria",510640.8
"974",2017-07-31,"Austria",640942
"975",2017-08-01,"Austria",661207.2
"976",2017-08-02,"Austria",670709.6
"977",2017-08-03,"Austria",669280.4
"978",2017-08-04,"Austria",662505.2
"979",2017-08-05,"Austria",577053.6
"980",2017-08-06,"Austria",531456.8
"981",2017-08-07,"Austria",629898
"982",2017-08-08,"Austria",648003.2
"983",2017-08-09,"Austria",659043.2
"984",2017-08-10,"Austria",670475.2
"985",2017-08-11,"Austria",640605.6
"986",2017-08-12,"Austria",545821.2
"987",2017-08-13,"Austria",496486
"988",2017-08-14,"Austria",594904.8
"989",2017-08-15,"Austria",525218.4
"990",2017-08-16,"Austria",652750
"991",2017-08-17,"Austria",666419.2
"992",2017-08-18,"Austria",657072
"993",2017-08-19,"Austria",578962
"994",2017-08-20,"Austria",512538.8
"995",2017-08-21,"Austria",644737.2
"996",2017-08-22,"Austria",654954
"997",2017-08-23,"Austria",659074.4
"998",2017-08-24,"Austria",673528.8
"999",2017-08-25,"Austria",670244
"1000",2017-08-26,"Austria",576796.8
"1001",2017-08-27,"Austria",531649.6
"1002",2017-08-28,"Austria",679029.2
"1003",2017-08-29,"Austria",675313.6
"1004",2017-08-30,"Austria",689095.6
"1005",2017-08-31,"Austria",707926
"1006",2017-09-01,"Austria",691900
"1007",2017-09-02,"Austria",584582.4
"1008",2017-09-03,"Austria",540566.4
"1009",2017-09-04,"Austria",667774.4
"1010",2017-09-05,"Austria",692502.4
"1011",2017-09-06,"Austria",709193.6
"1012",2017-09-07,"Austria",696894.8
"1013",2017-09-08,"Austria",675649.2
"1014",2017-09-09,"Austria",579895.2
"1015",2017-09-10,"Austria",549666
"1016",2017-09-11,"Austria",702094.4
"1017",2017-09-12,"Austria",713913.2
"1018",2017-09-13,"Austria",707408.8
"1019",2017-09-14,"Austria",711976
"1020",2017-09-15,"Austria",689887.6
"1021",2017-09-16,"Austria",605435.2
"1022",2017-09-17,"Austria",565222.4
"1023",2017-09-18,"Austria",700250.4
"1024",2017-09-19,"Austria",740288
"1025",2017-09-20,"Austria",737008.4
"1026",2017-09-21,"Austria",723987.2
"1027",2017-09-22,"Austria",700354
"1028",2017-09-23,"Austria",589288.4
"1029",2017-09-24,"Austria",552049.6
"1030",2017-09-25,"Austria",701648.4
"1031",2017-09-26,"Austria",715610.8
"1032",2017-09-27,"Austria",713334
"1033",2017-09-28,"Austria",704465.2
"1034",2017-09-29,"Austria",690939.2
"1035",2017-09-30,"Austria",592424.4
"1036",2017-10-01,"Austria",557985.6
"1037",2017-10-02,"Austria",699448.4
"1038",2017-10-03,"Austria",729166
"1039",2017-10-04,"Austria",710681.6
"1040",2017-10-05,"Austria",711757.2
"1041",2017-10-06,"Austria",711324.4
"1042",2017-10-07,"Austria",606980
"1043",2017-10-08,"Austria",564233.2
"1044",2017-10-09,"Austria",715051.6
"1045",2017-10-10,"Austria",711794
"1046",2017-10-11,"Austria",707152.4
"1047",2017-10-12,"Austria",711937.6
"1048",2017-10-13,"Austria",698221.6
"1049",2017-10-14,"Austria",589002.8
"1050",2017-10-15,"Austria",538988.8
"1051",2017-10-16,"Austria",698341.2
"1052",2017-10-17,"Austria",702461.2
"1053",2017-10-18,"Austria",713870
"1054",2017-10-19,"Austria",713799.2
"1055",2017-10-20,"Austria",701910.8
"1056",2017-10-21,"Austria",607732.8
"1057",2017-10-22,"Austria",585155.6
"1058",2017-10-23,"Austria",752311.2
"1059",2017-10-24,"Austria",747258.8
"1060",2017-10-25,"Austria",726064
"1061",2017-10-26,"Austria",587780.4
"1062",2017-10-27,"Austria",689034
"1063",2017-10-28,"Austria",628888.8
"1064",2017-10-29,"Austria",590263.6
"1065",2017-10-30,"Austria",752881.2
"1066",2017-10-31,"Austria",752196.4
"1067",2017-11-01,"Austria",623460.8
"1068",2017-11-02,"Austria",734349.2
"1069",2017-11-03,"Austria",732230.4
"1070",2017-11-04,"Austria",644644.4
"1071",2017-11-05,"Austria",593899.2
"1072",2017-11-06,"Austria",785160.4
"1073",2017-11-07,"Austria",776869.6
"1074",2017-11-08,"Austria",788827.2
"1075",2017-11-09,"Austria",789247.2
"1076",2017-11-10,"Austria",779324.8
"1077",2017-11-11,"Austria",672007.2
"1078",2017-11-12,"Austria",623698
"1079",2017-11-13,"Austria",818223.2
"1080",2017-11-14,"Austria",826118.4
"1081",2017-11-15,"Austria",830481.2
"1082",2017-11-16,"Austria",816925.2
"1083",2017-11-17,"Austria",808430
"1084",2017-11-18,"Austria",708355.2
"1085",2017-11-19,"Austria",683392.4
"1086",2017-11-20,"Austria",830817.2
"1087",2017-11-21,"Austria",808082.4
"1088",2017-11-22,"Austria",794506.4
"1089",2017-11-23,"Austria",808275.6
"1090",2017-11-24,"Austria",787928
"1091",2017-11-25,"Austria",697214.8
"1092",2017-11-26,"Austria",693894.8
"1093",2017-11-27,"Austria",852120
"1094",2017-11-28,"Austria",840480
"1095",2017-11-29,"Austria",851310
"1096",2017-11-30,"Austria",871524
"1097",2017-12-01,"Austria",856026.4
"1098",2017-12-02,"Austria",762103.6
"1099",2017-12-03,"Austria",724414
"1100",2017-12-04,"Austria",869380
"1101",2017-12-05,"Austria",853722
"1102",2017-12-06,"Austria",847765.6
"1103",2017-12-07,"Austria",841150.8
"1104",2017-12-08,"Austria",730261.6
"1105",2017-12-09,"Austria",751184.4
"1106",2017-12-10,"Austria",706279.2
"1107",2017-12-11,"Austria",822697.6
"1108",2017-12-12,"Austria",830163.6
"1109",2017-12-13,"Austria",844686
"1110",2017-12-14,"Austria",844034.8
"1111",2017-12-15,"Austria",823490
"1112",2017-12-16,"Austria",730557.2
"1113",2017-12-17,"Austria",698000
"1114",2017-12-18,"Austria",851483.2
"1115",2017-12-19,"Austria",854733.2
"1116",2017-12-20,"Austria",839679.6
"1117",2017-12-21,"Austria",828002
"1118",2017-12-22,"Austria",764720
"1119",2017-12-23,"Austria",678527.2
"1120",2017-12-24,"Austria",610627.2
"1121",2017-12-25,"Austria",606018.8
"1122",2017-12-26,"Austria",632560
"1123",2017-12-27,"Austria",701765.6
"1124",2017-12-28,"Austria",715583.2
"1125",2017-12-29,"Austria",717346
"1126",2017-12-30,"Austria",687583.6
"1127",2017-12-31,"Austria",621314.8
"1128",2018-01-01,"Austria",623206.4
"1129",2018-01-02,"Austria",742046.4
"1130",2018-01-03,"Austria",777472
"1131",2018-01-04,"Austria",774789.6
"1132",2018-01-05,"Austria",744539.6
"1133",2018-01-06,"Austria",645340.8
"1134",2018-01-07,"Austria",642768.4
"1135",2018-01-08,"Austria",789714.4
"1136",2018-01-09,"Austria",796138.4
"1137",2018-01-10,"Austria",805266.4
"1138",2018-01-11,"Austria",805474.4
"1139",2018-01-12,"Austria",806660.8
"1140",2018-01-13,"Austria",721775.2
"1141",2018-01-14,"Austria",689004
"1142",2018-01-15,"Austria",841150.4
"1143",2018-01-16,"Austria",842517.6
"1144",2018-01-17,"Austria",845440
"1145",2018-01-18,"Austria",833122
"1146",2018-01-19,"Austria",821416.8
"1147",2018-01-20,"Austria",720928.4
"1148",2018-01-21,"Austria",678342.4
"1149",2018-01-22,"Austria",833720.8
"1150",2018-01-23,"Austria",826152.4
"1151",2018-01-24,"Austria",825169.2
"1152",2018-01-25,"Austria",823079.6
"1153",2018-01-26,"Austria",812036.4
"1154",2018-01-27,"Austria",716243.6
"1155",2018-01-28,"Austria",667821.2
"1156",2018-01-29,"Austria",788834.4
"1157",2018-01-30,"Austria",799045.2
"1158",2018-01-31,"Austria",803832.8
"1159",2018-02-01,"Austria",817082
"1160",2018-02-02,"Austria",812369.6
"1161",2018-02-03,"Austria",713666
"1162",2018-02-04,"Austria",663765.2
"1163",2018-02-05,"Austria",823194.4
"1164",2018-02-06,"Austria",829117.2
"1165",2018-02-07,"Austria",841556.8
"1166",2018-02-08,"Austria",839044.8
"1167",2018-02-09,"Austria",820580.8
"1168",2018-02-10,"Austria",724460.8
"1169",2018-02-11,"Austria",676220
"1170",2018-02-12,"Austria",826478
"1171",2018-02-13,"Austria",826844
"1172",2018-02-14,"Austria",840745.2
"1173",2018-02-15,"Austria",845378.4
"1174",2018-02-16,"Austria",820182.8
"1175",2018-02-17,"Austria",718335.2
"1176",2018-02-18,"Austria",675713.6
"1177",2018-02-19,"Austria",816859.6
"1178",2018-02-20,"Austria",840059.6
"1179",2018-02-21,"Austria",847280
"1180",2018-02-22,"Austria",855536.4
"1181",2018-02-23,"Austria",840875.2
"1182",2018-02-24,"Austria",756789.2
"1183",2018-02-25,"Austria",720024.8
"1184",2018-02-26,"Austria",892746
"1185",2018-02-27,"Austria",911733.2
"1186",2018-02-28,"Austria",905389.6
"1187",2018-03-01,"Austria",905506.4
"1188",2018-03-02,"Austria",890936.4
"1189",2018-03-03,"Austria",767347.2
"1190",2018-03-04,"Austria",703710.8
"1191",2018-03-05,"Austria",845022
"1192",2018-03-06,"Austria",847710
"1193",2018-03-07,"Austria",821856
"1194",2018-03-08,"Austria",803433.6
"1195",2018-03-09,"Austria",791500.8
"1196",2018-03-10,"Austria",675164.8
"1197",2018-03-11,"Austria",625514.8
"1198",2018-03-12,"Austria",765392.4
"1199",2018-03-13,"Austria",769717.6
"1200",2018-03-14,"Austria",782488.8
"1201",2018-03-15,"Austria",793330
"1202",2018-03-16,"Austria",773149.2
"1203",2018-03-17,"Austria",708847.2
"1204",2018-03-18,"Austria",681038.4
"1205",2018-03-19,"Austria",832999.2
"1206",2018-03-20,"Austria",843238.4
"1207",2018-03-21,"Austria",835081.2
"1208",2018-03-22,"Austria",810158.4
"1209",2018-03-23,"Austria",810067.6
"1210",2018-03-24,"Austria",684744.8
"1211",2018-03-25,"Austria",633024.4
"1212",2018-03-26,"Austria",784311.2
"1213",2018-03-27,"Austria",787762.8
"1214",2018-03-28,"Austria",785947.6
"1215",2018-03-29,"Austria",788342
"1216",2018-03-30,"Austria",738157.6
"1217",2018-03-31,"Austria",638827.6
"1218",2018-04-01,"Austria",588895.6
"1219",2018-04-02,"Austria",581654
"1220",2018-04-03,"Austria",713633.2
"1221",2018-04-04,"Austria",722937.6
"1222",2018-04-05,"Austria",751391.6
"1223",2018-04-06,"Austria",719400.4
"1224",2018-04-07,"Austria",609330.4
"1225",2018-04-08,"Austria",554272.4
"1226",2018-04-09,"Austria",696162.4
"1227",2018-04-10,"Austria",708215.2
"1228",2018-04-11,"Austria",699971.2
"1229",2018-04-12,"Austria",698926.4
"1230",2018-04-13,"Austria",682264.8
"1231",2018-04-14,"Austria",571570.4
"1232",2018-04-15,"Austria",531543.2
"1233",2018-04-16,"Austria",693290.4
"1234",2018-04-17,"Austria",686090
"1235",2018-04-18,"Austria",680246
"1236",2018-04-19,"Austria",679104.8
"1237",2018-04-20,"Austria",659624.8
"1238",2018-04-21,"Austria",559242
"1239",2018-04-22,"Austria",515297.2
"1240",2018-04-23,"Austria",671646.8
"1241",2018-04-24,"Austria",677304
"1242",2018-04-25,"Austria",678690.4
"1243",2018-04-26,"Austria",708503.2
"1244",2018-04-27,"Austria",661799.2
"1245",2018-04-28,"Austria",555460.8
"1246",2018-04-29,"Austria",506152.8
"1247",2018-04-30,"Austria",619444
"1248",2018-05-01,"Austria",538895.2
"1249",2018-05-02,"Austria",667475.6
"1250",2018-05-03,"Austria",675283.2
"1251",2018-05-04,"Austria",673674.8
"1252",2018-05-05,"Austria",568805.6
"1253",2018-05-06,"Austria",511760
"1254",2018-05-07,"Austria",659099.6
"1255",2018-05-08,"Austria",670079.2
"1256",2018-05-09,"Austria",669817.6
"1257",2018-05-10,"Austria",551421.2
"1258",2018-05-11,"Austria",617982.4
"1259",2018-05-12,"Austria",552543.2
"1260",2018-05-13,"Austria",511976.4
